zip,elevation_m,Temp
17979,244,88
17980,419,88
17981,241,88
17982,295,88
17983,238,88
17985,278,88
18011,205,88
18012,129,88
18013,203,88
18014,227,88
18015,113,88
18017,99,88
18018,88,88
18020,118,88
18030,178,88
18031,180,88
18032,93,88
18034,126,88
18035,221,88
18036,153,88
18037,157,88
18038,223,88
18040,115,88
18041,129,88
18042,214,88
18045,106,88
18046,134,88
18049,230,88
18051,213,88
18052,100,88
18053,251,88
18054,157,88
18055,226,88
18056,140,88
18058,295,88
18059,154,88
18062,161,88
18063,72,88
18064,195,88
18065,227,88
18066,258,88
18067,187,88
18069,186,88
18070,108,88
18071,305,88
18072,225,88
18073,117,88
18074,142,88
18076,116,88
18077,87,88
18078,191,88
18079,159,88
18080,247,88
18081,181,88
18083,124,88
18085,116,88
18086,157,88
18087,130,88
18088,197,88
18091,227,88
18092,270,88
18101,112,88
18102,108,88
18103,117,88
18104,142,88
18106,130,88
18109,111,88
18195,143,88
18201,515,88
18202,522,88
18210,520,88
18211,291,88
18212,175,88
18214,496,88
18216,467,88
18218,307,88
18219,293,88
18220,510,88
18221,517,88
18222,335,88
18223,441,88
18224,569,88
18225,476,88
18229,470,88
18230,521,88
18231,537,88
18232,342,88
18234,503,88
18235,170,88
18237,482,88
18239,494,88
18240,298,88
18241,387,88
18242,507,88
18244,252,88
18245,386,88
18246,450,88
18248,536,88
18249,290,88
18250,401,88
18252,304,88
18254,542,88
18255,370,88
18256,357,88
18301,242,88
18302,293,88
18321,311,88
18322,232,88
18323,391,88
18324,367,88
18325,567,88
18326,338,88
18327,106,88
18328,405,88
18330,316,88
18331,211,88
18332,328,88
18333,210,88
18334,583,88
18335,181,88
18336,328,88
18337,399,88
18340,286,88
18342,527,88
18343,191,88
18344,451,88
18346,580,88
18347,543,88
18349,528,88
18350,541,88
18351,107,88
18353,354,88
18354,259,88
18355,543,88
18356,190,88
18357,439,88
18360,234,88
18370,408,88
18371,371,88
18372,476,88
18403,379,88
18405,390,88
18407,535,88
18411,435,88
18413,545,88
18414,330,88
18415,391,88
18417,473,88
18419,346,88
18420,387,88
18421,627,88
18424,563,88
18425,429,88
18426,542,88
18428,390,88
18430,543,88
18431,390,88
18433,487,88
18434,499,88
18435,378,88
18436,498,88
18437,441,88
18438,423,88
18439,488,88
18440,335,88
18441,329,88
18443,347,88
18444,540,88
18445,594,88
18446,351,88
18447,483,88
18451,487,88
18452,256,88
18453,518,88
18454,678,88
18455,512,88
18456,417,88
18457,276,88
18458,430,88
18460,486,88
18461,487,88
18462,551,88
18463,473,88
18464,483,88
18465,622,88
18466,607,88
18469,416,88
18470,564,88
18471,412,88
18472,436,88
18473,349,88
18503,230,88
18504,309,88
18505,395,88
18507,285,88
18508,288,88
18509,253,88
18510,311,88
18512,359,88
18517,274,88
18518,224,88
18519,268,88
18602,468,88
18603,348,88
18610,576,88
18612,383,88
18614,605,88
18615,206,88
18616,500,88
18617,275,88
18618,435,88
18619,259,88
18621,276,88
18622,255,88
18623,363,88
18624,598,88
18625,331,88
18626,640,88
18627,406,88
18628,599,88
18629,409,88
18630,356,88
18631,158,88
18632,567,88
18634,228,88
18635,210,88
18636,417,88
18640,342,88
18641,287,88
18642,178,88
18643,385,88
18644,439,88
18651,368,88
18655,295,88
18656,648,88
18657,259,88
18660,341,88
18661,469,88
18701,170,88
18702,556,88
18704,171,88
18705,181,88
18706,211,88
18707,393,88
18708,373,88
18709,188,88
18801,495,88
18810,370,88
18812,499,88
18814,350,88
18816,447,88
18817,444,88
18818,440,88
18820,435,88
18821,447,88
18822,507,88
18823,345,88
18824,424,88
18825,488,88
18826,474,88
18828,257,88
18829,441,88
18830,456,88
18831,443,88
18832,592,88
18833,469,88
18834,476,88
18837,434,88
18840,242,88
18842,451,88
18843,476,88
18844,364,88
18845,348,88
18846,324,88
18847,482,88
18848,353,88
18850,438,88
18851,403,88
18853,387,88
18854,422,88
18901,102,88
18902,108,88
18912,68,88
18913,110,88
18914,94,88
18915,87,88
18917,187,88
18920,59,88
18921,134,88
18923,137,88
18925,100,88
18927,204,88
18929,94,88
18930,158,88
18932,111,88
18933,109,88
18935,182,88
18936,122,88
18938,82,88
18940,84,88
18942,153,88
18944,129,88
18946,80,88
18947,146,88
18950,37,88
18951,155,88
18954,96,88
18955,159,88
18960,171,88
18962,147,88
18964,107,88
18966,64,88
18969,119,88
18970,168,88
18972,190,88
18974,73,88
18976,110,88
18977,48,88
18980,103,88
19001,97,88
19002,99,88
19003,94,88
19004,82,88
19006,74,88
19007,12,88
19008,108,88
19009,106,88
19010,110,88
19012,60,88
19013,20,88
19014,59,88
19015,33,88
19017,100,88
19018,45,88
19020,37,88
19021,11,88
19022,5,88
19023,19,88
19025,71,88
19026,71,88
19027,50,88
19029,5,88
19030,35,88
19031,53,88
19032,7,88
19033,38,88
19034,54,88
19035,98,88
19036,32,88
19038,122,88
19040,75,88
19041,127,88
19043,33,88
19044,112,88
19046,101,88
19047,67,88
19050,34,88
19052,89,88
19053,74,88
19054,12,88
19055,13,88
19056,38,88
19057,18,88
19060,131,88
19061,28,88
19063,76,88
19064,92,88
19066,88,88
19067,51,88
19070,39,88
19072,107,88
19073,80,88
19074,25,88
19075,62,88
19076,23,88
19078,16,88
19079,6,88
19081,48,88
19082,51,88
19083,89,88
19085,124,88
19086,45,88
19087,153,88
19090,109,88
19094,26,88
19095,108,88
19096,93,88
19102,28,88
19103,25,88
19104,37,88
19106,4,88
19107,37,88
19108,29,88
19109,58,88
19111,51,88
19112,9,88
19113,3,88
19114,29,88
19115,47,88
19116,64,88
19118,125,88
19119,99,88
19120,40,88
19121,32,88
19122,14,88
19123,12,88
19124,21,88
19125,10,88
19126,77,88
19127,34,88
19128,98,88
19129,65,88
19130,27,88
19131,71,88
19132,35,88
19133,31,88
19134,8,88
19135,14,88
19136,16,88
19137,6,88
19138,84,88
19139,37,88
19140,37,88
19141,64,88
19142,31,88
19143,27,88
19144,80,88
19145,8,88
19146,15,88
19147,10,88
19148,7,88
19149,33,88
19150,110,88
19151,77,88
19152,38,88
19153,5,88
19154,30,88
19301,163,88
19310,191,88
19311,99,88
19312,132,88
19316,196,88
19317,71,88
19319,88,88
19320,153,88
19330,184,88
19333,140,88
19335,170,88
19341,155,88
19342,107,88
19343,185,88
19344,193,88
19345,184,88
19348,137,88
19350,123,88
19352,146,88
19355,103,88
19358,98,88
19362,115,88
19363,160,88
19365,200,88
19367,155,88
19369,191,88
19372,103,88
19373,131,88
19374,117,88
19375,139,88
19380,145,88
19382,78,88
19383,111,88
19390,138,88
19401,70,88
19403,91,88
19405,37,88
19406,54,88
19422,91,88
19425,128,88
19426,61,88
19428,58,88
19435,98,88
19436,116,88
19437,92,88
19438,95,88
19440,103,88
19442,69,88
19444,82,88
19446,92,88
19453,55,88
19454,139,88
19456,47,88
19457,38,88
19460,65,88
19462,62,88
19464,66,88
19465,252,88
19468,63,88
19472,98,88
19473,61,88
19474,71,88
19475,95,88
19477,88,88
19490,80,88
19492,76,88
19501,231,88
19503,144,88
19504,248,88
19505,131,88
19506,148,88
19507,294,88
19508,149,88
19510,106,88
19511,137,88
19512,246,88
19516,106,88
19518,76,88
19520,157,88
19522,144,88
19523,150,88
19525,83,88
19526,153,88
19529,210,88
19530,222,88
19533,128,88
19534,196,88
19535,96,88
19536,144,88
19538,152,88
19539,239,88
19540,151,88
19541,138,88
19543,224,88
19544,185,88
19545,124,88
19547,130,88
19549,167,88
19550,161,88
19551,149,88
19554,174,88
19555,123,88
19559,182,88
19560,281,88
19562,149,88
19564,109,88
19565,132,88
19567,155,88
19601,74,88
19602,99,88
19604,114,88
19605,103,88
19606,234,88
19607,121,88
19608,119,88
19609,105,88
19610,105,88
19611,94,88
19701,26,88
19702,32,88
19703,25,88
19706,5,88
19707,111,88
19709,19,88
19710,76,88
19711,90,88
19713,25,88
19716,27,88
19717,36,88
19720,10,88
19730,18,88
19731,10,88
19732,50,88
19733,15,88
19734,15,88
19735,103,88
19736,61,88
19801,4,88
19802,20,88
19803,115,88
19804,15,88
19805,37,88
19806,54,88
19807,105,88
19808,51,88
19809,22,88
19810,104,88
19901,9,88
19902,5,88
19904,18,88
19930,8,88
19931,9,88
19933,12,88
19934,27,88
19936,12,88
19938,18,88
19939,1,88
19940,20,88
19941,23,88
19943,17,88
19944,1,88
19945,17,88
19946,5,88
19947,25,88
19950,23,88
19951,14,88
19952,23,88
19953,25,88
19954,16,88
19955,19,88
19956,18,88
19958,10,88
19960,12,88
19962,14,88
19963,0,88
19964,20,88
19966,9,88
19967,5,88
19968,10,88
19970,3,88
19971,14,88
19973,10,88
19975,7,88
19977,6,88
19979,18,88
19980,18,88
20001,25,90
20002,30,90
20003,25,90
20004,22,90
20005,36,90
20006,40,90
20007,76,90
20008,76,90
20009,45,90
20010,62,90
20011,61,90
20012,106,90
20015,104,90
20016,118,90
20017,39,90
20018,35,90
20019,23,90
20020,84,90
20024,2,90
20032,15,90
20036,32,90
20037,6,90
20045,32,90
20052,25,90
20057,39,90
20059,56,90
20064,65,90
20105,130,88
20106,156,88
20109,90,88
20110,82,88
20111,71,88
20112,114,88
20115,208,88
20117,139,88
20119,88,88
20120,82,88
20121,60,88
20124,75,88
20129,196,88
20130,374,88
20132,162,88
20135,368,88
20136,67,88
20137,180,88
20141,227,88
20143,95,88
20144,181,88
20147,84,88
20148,106,88
20151,91,88
20152,96,88
20155,105,88
20158,155,88
20164,97,88
20165,69,88
20166,85,88
20169,123,88
20170,119,88
20171,111,88
20175,121,88
20176,70,88
20180,147,88
20181,62,88
20184,150,88
20186,154,88
20187,157,88
20190,115,88
20191,117,88
20194,122,88
20197,127,88
20198,234,88
20204,11,90
20220,14,90
20230,3,90
20240,16,90
20245,14,90
20250,17,90
20260,24,90
20317,76,90
20319,6,90
20373,-2,90
20388,3,90
20390,21,90
20408,15,90
20415,28,90
20418,16,90
20422,58,90
20427,37,90
20431,39,90
20510,30,90
20515,25,90
20520,19,90
20530,17,90
20535,25,90
20540,38,90
20542,55,90
20551,16,90
20560,16,90
20565,11,90
20566,16,90
20591,22,90
20601,51,88
20602,56,88
20603,77,88
20606,5,88
20607,57,88
20608,36,88
20609,10,88
20611,53,88
20612,2,88
20613,69,88
20615,0,88
20616,18,88
20617,53,88
20618,14,88
20619,38,88
20620,27,88
20621,49,88
20622,41,88
20623,62,88
20624,25,88
20625,12,88
20626,12,88
20628,17,88
20629,10,88
20630,5,88
20632,18,88
20634,17,88
20636,39,88
20637,60,88
20639,37,88
20640,41,88
20645,8,88
20646,22,88
20650,7,88
20653,34,88
20656,51,88
20657,31,88
20658,23,88
20659,49,88
20660,38,88
20661,2,88
20662,28,88
20664,43,88
20667,19,88
20670,5,88
20674,4,88
20675,61,88
20676,46,88
20677,52,88
20678,44,88
20680,3,88
20684,1,88
20685,28,88
20686,8,88
20687,5,88
20688,5,88
20689,44,88
20690,6,88
20692,15,88
20693,-1,88
20695,59,88
20701,58,88
20705,41,88
20706,47,88
20707,104,88
20708,66,88
20710,27,88
20711,42,88
20712,28,88
20714,2,88
20715,36,88
20716,37,88
20720,55,88
20721,44,88
20722,13,88
20723,102,88
20724,63,88
20732,42,88
20733,8,88
20735,71,88
20736,49,88
20737,34,88
20740,43,88
20742,34,88
20743,52,88
20744,59,88
20745,62,88
20746,69,88
20747,81,88
20748,44,88
20751,0,88
20754,34,88
20755,47,88
20758,38,88
20759,139,88
20762,78,88
20763,62,88
20764,7,88
20765,4,88
20769,60,88
20770,47,88
20771,54,88
20772,21,88
20774,40,88
20776,29,88
20777,120,88
20778,30,88
20779,29,88
20781,29,88
20782,19,88
20783,51,88
20784,58,88
20785,33,88
20794,70,88
20812,29,88
20814,96,88
20815,105,88
20816,89,88
20817,80,88
20818,41,88
20832,145,88
20833,136,88
20837,92,88
20838,162,88
20839,130,88
20841,133,88
20842,139,88
20850,119,88
20851,118,88
20852,118,88
20853,138,88
20854,114,88
20855,124,88
20860,146,88
20861,156,88
20862,133,88
20866,151,88
20868,150,88
20871,169,88
20872,239,88
20874,108,88
20876,165,88
20877,160,88
20878,117,88
20879,151,88
20880,164,88
20882,154,88
20886,137,88
20889,88,88
20892,106,88
20894,98,88
20895,97,88
20896,104,88
20899,132,88
20901,106,88
20902,122,88
20903,93,88
20904,109,88
20905,159,88
20906,118,88
20910,115,88
20912,69,88
21001,32,88
21005,10,88
21009,47,88
21010,6,88
21012,31,88
21013,149,88
21014,117,88
21015,125,88
21017,17,88
21023,103,88
21028,117,88
21029,152,88
21030,141,88
21031,87,88
21032,46,88
21034,88,88
21035,35,88
21036,154,88
21037,25,88
21040,13,88
21042,153,88
21043,127,88
21044,136,88
21045,128,88
21046,116,88
21047,172,88
21048,185,88
21050,168,88
21051,133,88
21052,5,88
21053,237,88
21054,48,88
21056,20,88
21057,108,88
21060,15,88
21061,22,88
21071,198,88
21074,242,88
21075,61,88
21076,56,88
21077,33,88
21078,107,88
21082,145,88
21084,191,88
21085,55,88
21087,83,88
21090,44,88
21093,139,88
21102,300,88
21104,165,88
21105,252,88
21108,36,88
21111,153,88
21113,56,88
21114,44,88
21117,175,88
21120,164,88
21122,20,88
21128,62,88
21130,15,88
21131,170,88
21132,175,88
21133,180,88
21136,211,88
21140,16,88
21144,43,88
21146,18,88
21152,157,88
21153,104,88
21154,139,88
21155,194,88
21156,53,88
21157,260,88
21158,181,88
21160,123,88
21161,195,88
21162,23,88
21163,132,88
21201,38,88
21202,14,88
21204,132,88
21205,26,88
21206,39,88
21207,122,88
21208,160,88
21209,121,88
21210,122,88
21211,56,88
21212,129,88
21213,57,88
21214,85,88
21215,133,88
21216,92,88
21217,58,88
21218,70,88
21219,14,88
21220,6,88
21221,11,88
21222,8,88
21223,26,88
21224,34,88
21225,33,88
21226,25,88
21227,40,88
21228,155,88
21229,83,88
21230,8,88
21231,16,88
21233,20,88
21234,106,88
21236,47,88
21237,45,88
21239,104,88
21240,37,88
21244,147,88
21250,63,88
21251,72,88
21252,110,88
21285,128,88
21286,127,88
21287,41,88
21401,29,88
21402,21,88
21403,13,88
21405,35,88
21409,16,88
21502,248,88
21520,707,88
21521,641,88
21523,466,88
21524,446,88
21529,219,88
21530,299,88
21531,504,88
21532,881,88
21536,748,88
21538,830,88
21539,747,88
21540,429,88
21541,857,88
21542,515,88
21543,701,88
21545,441,88
21550,731,88
21555,256,88
21557,402,88
21560,214,88
21561,764,88
21562,395,88
21601,4,88
21607,25,88
21610,26,88
21612,4,88
21613,5,88
21617,14,88
21619,6,88
21620,16,88
21622,-2,88
21623,17,88
21624,5,88
21625,15,88
21626,-1,88
21627,1,88
21628,19,88
21629,10,88
21631,12,88
21632,14,88
21634,0,88
21635,21,88
21636,21,88
21638,11,88
21639,20,88
21640,26,88
21641,16,88
21643,14,88
21644,20,88
21645,18,88
21647,8,88
21648,0,88
21649,28,88
21650,21,88
21651,16,88
21652,3,88
21653,4,88
21654,2,88
21655,14,88
21657,17,88
21658,6,88
21659,7,88
21660,17,88
21661,7,88
21662,-1,88
21663,9,88
21664,12,88
21665,6,88
21666,3,88
21667,22,88
21668,18,88
21669,3,88
21671,3,88
21672,1,88
21673,15,88
21675,-1,88
21676,0,88
21677,6,88
21678,9,88
21679,12,88
21701,132,88
21702,138,88
21703,115,88
21704,133,88
21705,102,88
21710,107,88
21711,196,88
21713,155,88
21714,229,88
21715,174,88
21716,119,88
21717,93,88
21718,175,88
21719,409,88
21722,157,88
21723,167,88
21727,126,88
21733,148,88
21734,150,88
21737,157,88
21738,162,88
21740,174,88
21742,162,88
21746,147,88
21750,180,88
21754,129,88
21755,123,88
21756,225,88
21757,129,88
21758,175,88
21762,158,88
21766,283,88
21767,191,88
21769,152,88
21770,174,88
21771,187,88
21773,272,88
21774,142,88
21776,183,88
21777,85,88
21778,110,88
21779,218,88
21780,396,88
21781,147,88
21782,149,88
21783,397,88
21784,182,88
21787,146,88
21788,151,88
21790,87,88
21791,166,88
21793,100,88
21794,161,88
21795,136,88
21797,169,88
21798,121,88
21801,11,88
21804,21,88
21810,12,88
21811,12,88
21813,6,88
21814,1,88
21817,10,88
21821,-1,88
21822,9,88
21824,-1,88
21826,20,88
21829,10,88
21830,12,88
21835,11,88
21837,5,88
21838,3,88
21840,2,88
21841,12,88
21842,2,88
21849,19,88
21850,15,88
21851,11,88
21853,11,88
21856,6,88
21861,5,88
21862,8,88
21863,3,88
21864,17,88
21865,2,88
21866,1,88
21867,1,88
21869,2,88
21871,7,88
21872,11,88
21874,9,88
21875,28,88
21890,1,88
21901,10,88
21902,12,88
21903,50,88
21904,124,88
21911,133,88
21912,21,88
21913,20,88
21914,25,88
21915,24,88
21917,101,88
21918,102,88
21919,15,88
21920,68,88
21921,21,88
21930,25,88
22003,97,88
22015,96,88
22025,71,88
22026,40,88
22027,150,88
22030,142,88
22031,109,88
22032,105,88
22033,126,88
22035,147,88
22039,83,88
22041,83,88
22042,111,88
22043,117,88
22044,106,88
22046,103,88
22060,14,88
22066,123,88
22079,49,88
22101,93,88
22102,108,88
22124,115,88
22125,38,88
22134,95,88
22150,73,88
22151,92,88
22152,94,88
22153,89,88
22172,88,88
22180,129,88
22181,124,88
22182,106,88
22191,36,88
22192,89,88
22193,81,88
22201,86,88
22202,25,88
22203,81,88
22204,61,88
22205,97,88
22206,14,88
22207,114,88
22209,56,88
22211,67,88
22213,115,88
22214,19,88
22301,13,88
22302,63,88
22303,23,88
22304,30,88
22305,13,88
22306,18,88
22307,9,88
22308,11,88
22309,16,88
22310,72,88
22311,75,88
22312,77,88
22314,10,88
22315,44,88
22401,41,88
22405,64,88
22406,98,88
22407,100,88
22408,80,88
22427,54,88
22432,26,88
22433,114,88
22435,29,88
22436,58,88
22437,49,88
